NU_ANO_CENSO|ID_ALUNO|ID_MATRICULA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2018|B527880C77D94660ED4E53D66A64A5BA|225194157|4|3|2011|7|7|255|0|0|0|0|5|1|3|1|76|15|1507458|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|12011222||0|0|52036294|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|B2424548094C72FDC09AAD571AF8601F|277703944|18|11|2010|7|8|270|0|0|0|0|5|1|0|1|76|52|5204706|52|5204706|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|11952376||0|0|52006492|5|5202|52004|52|5204706|520470605|3|1|||||||||1|0|0
2018|3943BC072FD743246673A382B4BDAAF7|229065674|22|4|2013|5|5|660|0|0|0|0|5|1|0|1|76|52|5208707|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|11926845||0|0|52099059|5|5203|52010|52|5201405|520140505|3|1|||||||||1|0|0
2018|E7CD3B4741AAAFB56CB78339EC085875|277752220|2|1|2009|9|9|255|0|0|0|0|5|2|1|1|76|52|5221403|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|11968194||0|0|52036081|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|E21A3E02729C839210269FA03E3C205D|87938519|30|8|2007|10|11|270|0|0|0|0|5|1|1|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|18|11978294||0|0|52034291|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|044011E8DBCF4460E411EAB538A2DBBA|277707156|29|11|2006|11|12|265|0|0|0|0|5|2|3|1|76|52|5218805|52|5221551|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|19|11925338||0|0|52082628|5|5205|52014|52|5221551|522155105|3|1|||||||||1|0|0
2018|2E3CC167BAF21F96C4F96D6D07DC6802|222928182|17|5|2011|7|7|255|0|0|0|0|5|2|0|1|76|52|5201405|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|12008810||0|0|52031560|5|5203|52010|52|5201405|520140505|3|1|||||||||1|0|0
2018|ACE692A2AE814B156A0E0CF984E6990F|277776009|24|9|2012|5|6|270|0|0|0|0|5|1|3|1|76|52|5218805|52|5218805|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|14|11884047||0|0|52144216|5|5205|52013|52|5218805|521880505|3|1|||||||||1|0|0
2018|1A77E761107F35B1F57FFD7770B161DC|237317807|22|9|2011|6|7|265|0|0|0|0|5|2|3|1|76|52|5218003|52|5218003|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|14|9757385||0|0|52010643|5|5202|52004|52|5218003|521800305|3|1|||||||||1|0|0
2018|F1FC152FF74008ED70F92F8DCA64224A|277784899|17|8|2009|8|9|255|0|0|0|0|5|2|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|16|11938111||0|0|52082660|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|7D42909B5075BCFEB13B293F152748F3|194551112|10|6|2009|8|9|255|180|0|0|0|5|1|3|1|76|52|5208707|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|11890524||0|0|52030911|5|5203|52010|52|5201405|520140505|3|1|||||||||1|0|0
2018|F3C07207CAD68181C57C944C2162EA95|277781086|3|10|2010|7|8|270|102|0|0|0|5|2|3|1|76|31|3148707|52|5216304|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|11911998||0|0|52067670|5|5205|52018|52|5216304|521630405|3|1|||||||||1|0|0
2018|F3C07207CAD68181C57C944C2162EA95|277781176|3|10|2010|7|8|255|||||2|2|3|1|76|31|3148707|52|5216304|2|3|0|||||||||||||0|||||||||||||||||||||||||1||||||11937078|||4|52067670|5|5205|52018|52|5216304|521630405|3|1|||||||||1|0|0
2018|D0CF88CAB2C58740C3658C57D98EF7AF|277754863|14|8|2005|12|13|255|0|0|0|0|5|1|1|1|76|52|5212204|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|11882059||0|0|52036707|5|5203|52010|52|5208707|520870705|3|1|||||||||0|0|0
2018|DE7013A25ED675164122C26C2437A3BF|277740173|10|4|2008|10|10|255|0|0|0|0|5|2|3|1|76|35|3548906|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|11876842||0|0|52036650|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|FB61B2F7D042EC8D9813452A12847562|277786219|22|7|2012|5|6|255|0|0|0|0|5|1|0|1|76|52|5201405|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|11880121||0|0|52031225|5|5203|52010|52|5201405|520140505|3|1|||||||||1|0|0
2018|C97F0ADF9D44D2F4AD46DEE5EBA555CB|277746905|18|5|2012|6|6|255|0|0|0|0|5|2|0|1|76|52|5201405|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|14|11877992||0|0|52077861|5|5203|52010|52|5201405|520140505|3|1|||||||||1|0|0
2018|FD0508B6D65DDD97123DCA27EBA195EA|277763102|21|5|2013|5|5|270|0|0|0|0|5|2|0|1|76|52|5208707|52|5208608|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|3052485||0|0|52071324|5|5203|52006|52|5208608|520860805|4|1|1|0||1|0|0|1|0|1|0|0
2018|B137EB7EFCD3ED63D0F905E216E71043|277739258|30|4|2009|9|9|255|0|0|0|0|5|2|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|16|11945705||0|0|52034330|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|0E744CB78AAD4F312CE756D5F67DE2D0|277709532|7|7|2014|3|4|240|0|0|0|0|5|2|3|1|76|53|5300108|53|5300108|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|7148761||0|0|52274390|5|5204|52012|52|5219753|521975305|4|1|1|0||1|0|0|0|0|1|0|0
2018|826C5C06B0B0A73A89AB5810FBA60546|277724906|28|6|1995|22|23|180|0|0|0|0|5|2|3|1|76|53|5300108|52|5212501|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|0|0|1|40|12007188|1006|0|0|52086135|5|5204|52012|52|5212501|521250105|4|1|1|0||1|0|0|1|0|1|0|0
2018|1CC9D22DFDD2232F71E5502CD9DB4313|1659714|12|10|2006|11|12|285|0|0|0|0|5|1|1|1|76|53|5300108|52|5206206|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|19|12011906||0|0|52045579|5|5204|52012|52|5206206|520620605|4|1|1|0||1|0|0|0|0|1|0|0
2018|8E34C0D2FCE821C45D6E0555C08102F0|277796545|11|7|2005|12|13|320|0|0|0|0|5|1|0|1|76|52|5208707|||1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|11913503||0|0|52086550|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|F36316741472FF48EEF13A2F7CE02EF5|191456943|22|9|2005|12|13|255|0|0|0|0|5|1|1|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|11981944||0|0|52075516|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|BCA5E7523765C7856184F53A7D4793CE|278758736|9|2|2009|9|9|260|0|0|0|0|5|1|1|1|76|52|5201108|52|5216809|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|12055266||0|0|52026094|5|5203|52007|52|5216809|521680905|4|1|1|0||1|0|0|0|0|1|0|0
2018|20423180AF8CF8682C9FEBE2B2AE5191|278828194|2|10|2013|4|5|265|0|0|0|0|5|2|1|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|6158998||0|0|52089789|5|5203|52010|52|5201405|520140505|4|1|4|0||0|0|0|0|1|1|0|0
2018|86BEA85A64A3972978572AC5440231C7|278837184|7|2|2006|12|12|260|0|0|0|0|5|2|0|1|76|13|1303536|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|12008162||0|0|52068897|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|813179BCBB60C89A125BD72E673B519F|278796903|27|11|2012|5|6|265|0|0|0|0|5|1|0|1|76|52|5221403|52|5203500|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|12078064||0|0|52097935|5|5205|52015|52|5203500|520350005|3|1|||||||||1|0|0
2018|981A66CE61BA3F83DAB960D5B3B0EFAB|278834622|14|1|2014|4|4|265|0|0|0|0|5|2|3|1|76|25|2511400|52|5203500|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|12078429||0|0|52097935|5|5205|52015|52|5203500|520350005|3|1|||||||||1|0|0
2018|3A394A1BE15C6364A5FE536F5A2E31CA|277919549|9|9|2015|2|3|630|0|0|0|0|5|1|1|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|11919077||0|0|52213366|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|5DD6D11F213456CE9A92462C3447356B|277992530|8|6|2013|4|5|265|0|0|0|0|5|2|1|1|76|52|5218003|52|5218003|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|11927345||0|0|52072223|5|5202|52004|52|5218003|521800305|3|1|||||||||1|0|0
2018|03D831F395A5AA9654C083A61E3719B0|221858524|22|11|2012|5|6|270|0|0|0|0|5|2|0|1|76|53|5300108|52|5221858|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|11992698||0|0|52098494|5|5204|52012|52|5221858|522185805|3|1|||||||||1|0|0
2018|522EEC95E65734752C3C5677C6B91922|277924742|8|1|2011|7|7|300|0|0|0|0|5|1|3|1|76|53|5300108|52|5212501|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|11979077||0|0|52098249|5|5204|52012|52|5212501|521250105|3|1|||||||||1|0|0
2018|B4EFE15779EB2CB7E7E243C23222D050|277938256|9|10|2008|9|10|300|0|0|0|0|5|2|3|1|76|53|5300108|52|5212501|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|11982591||0|0|52092020|5|5204|52012|52|5212501|521250106|3|1|||||||||2|0|0
2018|81F26DC87A5B078F8B992FE22F048432|278001828|20|12|2008|9|10|260|180|0|0|0|5|1|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|16|8903104||0|0|52036243|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|4BBCFFC520F745BA7C2DA0D927DCD787|227222063|9|3|2015|3|3|600|0|0|0|0|5|1|1|1|76|52|5210208|52|5210208|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|12029799||0|0|52077306|5|5203|52008|52|5210208|521020805|3|1|||||||||1|0|0
2018|627AA000C345BBB12B68034B43ED4D2E|227947282|31|8|2009|8|9|240|0|0|0|0|5|1|1|1|76|25|2511301|52|5200258|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|16|11910433||0|0|52078566|5|5204|52012|52|5200258|520025805|3|1|||||||||1|0|0
2018|D328AFB9FAAB47D93C4A7131730A2817|278011633|11|2|2016|2|2|660|0|0|0|0|5|1|3|1|76|52|5218805|52|5218805|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|12015552||0|0|52079422|5|5205|52013|52|5218805|521880505|3|1|||||||||1|0|0
2018|892CE46822BEEEB145769ED05A96B3CC|278005052|24|5|2009|9|9|270|0|0|0|0|5|1|3|1|76|52|5201108|52|5219902|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|11909299||0|0|52026361|5|5203|52007|52|5219902|521990205|3|1|||||||||1|0|0
2018|9E211612489A21F58F72A116F6C89469|13854979|12|6|2000|17|18|325|0|0|0|0|5|1|1|1|76|52|5205406|52|5218607|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|11922135||0|0|52015742|5|5203|52006|52|5205406|520540605|4|1|1|0||0|0|0|0|1|1|0|0
2018|8F41220D2C6B5646962CA8DEFC32A29F|1675594|21|11|2005|12|13|285|0|0|0|0|5|2|1|1|76|52|5208707|52|5206206|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|12023530||0|0|52045579|5|5204|52012|52|5206206|520620605|4|1|1|0||1|0|0|0|0|1|0|0
2018|C24290BC7B1C0137724ECA8F6B3A8C93|278031205|23|7|2005|12|13|255|0|0|0|0|5|1|3|1|76|52|5208707|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|19|11600879||0|0|52031250|5|5203|52010|52|5201405|520140505|3|1|||||||||1|0|0
2018|9CE8B8682E22F15C972E9FD97BF67395|23711609|15|3|2002|16|16|320|0|0|0|0|5|2|3|1|76|52|5208004|52|5208004|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|11921646||0|0|52046184|5|5204|52012|52|5208004|520800405|4|1|4|0||1|0|0|0|0|1|0|0
2018|4E8ACABD8DE98511CC5A82471AFC743F|13862337|3|4|2002|16|16|325|0|0|0|0|5|2|3|1|76|52|5205406|52|5205406|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|11922121||0|0|52015742|5|5203|52006|52|5205406|520540605|4|1|1|0||0|0|0|0|1|1|0|0
2018|212741C5DA4EE93F54C4CFE9C2E56FB5|225735458|12|3|2014|4|4|300|0|0|0|0|5|1|1|1|76|52|5212501|52|5212501|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|12030942||0|0|52098893|5|5204|52012|52|5212501|521250105|4|1|4|1|1|0|0|0|0|1|1|0|0
2018|5889370FBD7332C1DD5C122FAA940C34|23711611|9|10|2002|15|16|320|0|0|0|0|5|1|3|1|76|53|5300108|52|5208004|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|11921646||0|0|52046184|5|5204|52012|52|5208004|520800405|4|1|4|0||1|0|0|0|0|1|0|0
2018|771CE1787ED63C266131B61854D0B3F3|278008370|23|8|2003|14|15|270|0|0|0|0|5|2|1|1|76|53|5300108|52|5221858|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|11945009||0|0|52048810|5|5204|52012|52|5221858|522185805|3|1|||||||||2|0|0
2018|7877A8C934604ADCC0936E8E7F14C845|277998812|17|12|2007|10|11|240|0|0|0|0|5|2|3|1|76|53|5300108|52|5200258|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|11991061||4|0|52051471|5|5204|52012|52|5200258|520025805|3|1|||||||||1|0|0
2018|87998C3364730A1B1AAC8C12DB002C45|118228099|2|10|2012|5|6|300|0|0|0|0|5|1|1|1|76|53|5300108|52|5212501|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|12031411||0|0|52098893|5|5204|52012|52|5212501|521250105|4|1|4|1|1|0|0|0|0|1|1|0|0
2018|8B9A34D7DCE39B255921DC18C4AEDC44|277996526|23|10|2013|4|5|265|0|0|0|0|5|2|0|1|76|52|5220207|52|5215256|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|11994397||0|0|52001164|5|5201|52001|52|5215256|521525605|3|2|||||||||1|0|0
2018|8541C73CA735B239DDF640FE7A64E803|277978066|7|7|2011|6|7|270|0|0|0|0|5|2|1|1|76|52|5211800|52|5211800|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|14|11877045||0|0|52093484|5|5203|52007|52|5211800|521180005|3|1|||||||||1|0|0
2018|78E941CAFE5B3A9FE9AE69261EE3556A|13838929|20|9|2005|12|13|325|0|0|0|0|5|1|1|1|76|52|5205406|52|5218607|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|11921256||0|0|52015742|5|5203|52006|52|5205406|520540605|4|1|1|0||0|0|0|0|1|1|0|0
2018|0235B6EE6AB77099B6C4B07C912269E1|287840774|30|7|2012|5|6|255|0|0|0|0|5|2|1|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|12067073||0|0|52072509|5|5203|52010|52|5208707|520870705|3|1|||||||||1|0|0
2018|BDD18B38F7F9488B720FC92C35B29D9E|278057852|30|4|2014|4|4|660|0|0|0|0|5|2|3|1|76|52|5218805|52|5218805|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|12015602||0|0|52079422|5|5205|52013|52|5218805|521880505|3|1|||||||||1|0|0
2018|46CEA10CA8B930ED42280B08FD36EF0B|278125564|1|3|2011|7|7|255|0|0|0|0|5|1|3|1|76|52|5201405|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|11900300||0|0|52268365|5|5203|52010|52|5208707|520870705|3|1|||||||||2|0|0
2018|801E18BC1EED0DDB7F2D13EA8E7AC867|278982909|21|7|2009|8|9|255|0|0|0|0|5|2|3|1|76|52|5218300|52|5208004|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|12031291||0|0|52040437|5|5204|52011|52|5203962|520396205|3|1|||||||||1|0|0
2018|47CFDBEEC5D67A7BB47E5CCF79A5AA80|278985243|3|9|2009|8|9|265|0|0|0|0|5|1|3|1|76|52|5201108|52|5204854|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|16|11907780||0|0|52022110|5|5203|52007|52|5204854|520485405|3|1|||||||||1|0|0
2018|0CA1FF7E1C06D9312D918914BCFECAA3|188202768|24|10|2013|4|5|270|0|0|0|0|5|2|0|1|76|52|5201108|52|5201108|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|12107392||0|0|52089142|5|5203|52007|52|5201108|520110805|4|1|1|0||1|0|0|0|0|1|0|0
2018|03C1F34F36C3F507317C1E357A2EFB64|278943047|24|1|2004|14|14|270|0|0|0|0|5|2|1|1|76|53|5300108|||1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|11947180||0|0|52048810|5|5204|52012|52|5221858|522185805|3|1|||||||||2|0|0
2018|6176EB05A61D025FF8397C656AD1E81F|225151689|4|11|2009|8|9|300|0|0|0|0|5|1|0|1|76|26|2615300|52|5212501|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|12099853||0|0|52070573|5|5204|52012|52|5212501|521250105|3|1|||||||||1|0|0
2018|0C35774BD6F7F5C88D698EB1515021AC|237588861|30|8|2012|5|6|255|0|0|0|0|5|1|0|1|76|52|5201108|||1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|4346330||0|0|52100847|5|5203|52007|52|5201108|520110805|4|1|1|0||1|0|0|0|0|1|0|0
2018|14A8CE201A717120E1204E29579A6AA2|278284439|2|3|1977|41|41|210|0|0|0|0|5|2|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|0|1|0|71|11979290||0|0|52103358|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|7B5DA187102C28C285CFF46DC24055D3|278266077|17|6|2009|8|9|240|0|0|0|0|5|2|3|1|76|15|1501576|52|5200258|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|16|11880707||0|0|52051560|5|5204|52012|52|5200258|520025805|3|1|||||||||1|0|0
2018|30571CDAC639E0F219B35D61E4B7B559|278279024|13|2|2010|8|8|270|48|0|0|0|5|1|3|1|76|52|5217302|52|5217302|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|16|11946659||0|0|52071480|5|5204|52012|52|5217302|521730205|3|1|||||||||1|0|0
2018|7474E8B9DA668C64EE1CDB3B3A73D00E|227985924|8|4|2006|12|12|240|48|0|0|0|5|1|3|1|76|53|5300108|52|5200258|1|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|17|11910535||0|0|52078566|5|5204|52012|52|5200258|520025805|3|1|||||||||1|0|0
2018|E543FB383A6D7E3385ED0F8928A0729B|278246894|31|7|2011|6|7|265|72|0|0|0|5|2|3|1|76|52|5211503|52|5211503|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|14|12000458||0|0|52059790|5|5205|52015|52|5211503|521150305|3|1|||||||||1|0|0
2018|F35F36DB094BA674EAFADE18F4361E94|278281514|10|1|2013|5|5|270|0|0|0|0|5|1|3|1|76|52|5201108|52|5201108|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|3134691||0|0|52020304|5|5203|52007|52|5201108|520110805|4|1|1|0||1|0|0|0|0|1|0|0
2018|39A552BD37BA126D8AAA1DF331F1C006|278273548|3|3|2004|14|14|320|0|0|0|0|5|2|1|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|126803||0|0|52035832|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|B237CF4A8431C2D2E8D593211A40554A|232727023|10|5|2007|11|11|225|0|0|0|0|5|1|3|1|76|21|2103604|52|5200258|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|6514552||0|0|52284352|5|5204|52012|52|5200258|520025805|3|1|||||||||1|0|0
2018|FD8EFDB6F12CC3C825400F7FC2AD3B6A|183958895|7|11|2003|14|15|265|0|0|0|0|5|2|3|1|76|52|5201405|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|12051208||0|0|52031993|5|5203|52010|52|5201405|520140505|4|1|1|0||0|0|1|0|0|1|0|0
2018|76DE44C5F3C25D36F4DF17C0FA852189|278245190|20|4|2015|3|3|600|0|0|0|0|5|1|0|1|76|52|5214838|52|5214838|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|11948837||0|0|52092089|5|5201|52001|52|5214838|521483805|3|1|||||||||1|0|0
2018|06CE684AAAB76CE4826AA76ABF2D29D7|278298649|8|10|2011|6|7|270|0|0|0|0|5|2|3|1|76|21|2112704|52|5218805|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|11890004||0|0|52144216|5|5205|52013|52|5218805|521880505|3|1|||||||||1|0|0
2018|03D7123558AD2F872912404E29A8030B|278292426|1|1|2005|13|13|270|0|0|0|0|5|1|3|1|76|53|5300108|52|5221858|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|21|11997327||0|0|52048977|5|5204|52012|52|5221858|522185805|4|1|1|0||1|0|0|0|0|1|0|0
2018|AF0F94F8DAE0C49704231ABADD967A49|222665821|12|8|2009|8|9|240|0|0|0|0|5|2|1|1|76|52|5201108|52|5212501|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|16|3347065||0|0|52047423|5|5204|52012|52|5212501|521250105|4|1|1|0||1|0|0|0|0|1|0|0
2018|47BB829CDE0CA320A352BEEF5DB2BA00|278268121|31|3|2009|9|9|265|0|0|0|0|5|1|3|1|76|27|2704302|52|5200852|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|12047434||0|0|52028348|5|5203|52009|52|5200852|520085205|3|1|||||||||1|0|0
2018|22F091B636696DAD0B16A94F4F77EB43|278235125|26|1|2010|8|8|270|0|0|0|0|5|2|3|1|76|52|5216304|52|5218805|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|11893731||0|0|52054667|5|5205|52013|52|5218805|521880505|3|1|||||||||1|0|0
2018|BB25CE30C240B5DE01906C3E00E03DBC|278301190|5|8|2015|2|3|720|0|0|0|0|5|2|3|1|76|52|5209101|52|5222054|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|12018595||0|0|52188493|5|5205|52015|52|5222054|522205405|3|1|||||||||1|0|0
2018|85CBBCB09B7A9980934E04648306ABAB|278227983|29|10|2011|6|7|270|0|0|0|0|5|1|0|1|76|52|5208707|52|5218805|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|11889885||0|0|52144216|5|5205|52013|52|5218805|521880505|3|1|||||||||1|0|0
2018|E270808B1E32ABBA5264BCF06083AD7F|278289667|27|3|2003|15|15|270|0|0|0|0|5|2|3|1|76|21|2103000|52|5218805|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|11948356||0|0|52241351|5|5205|52013|52|5218805|521880505|3|1|||||||||1|0|0
